id1	name1	id2	name2	Contigs_k20	Proteins_k8:all	Proteins_k8:PhenTrnaSyntAlph	Proteins_k8:PolyNucl	Proteins_k8:DnaDireRnaPolyBeta3	Profile_roles.to.use	SSU_k20	ANI_chunk1020.I30,M>35	Genes_k20:all	Taxonomic
177437.4	Desulfobacterium autotrophicum HRM2	332175.3	Desulfosalsimonas propionicica strain DSM 17721	  0.9995	  0.9845	  0.9174	  0.9562	  0.8638	  0.2750	  0.8974	  0.2246	  0.9996	  0.0313
177437.4	Desulfobacterium autotrophicum HRM2	651182.5	Desulfobacula toluolica Tol2	  0.9992	  0.9630	  0.8687	  0.8831	  0.8100	  0.2064	  0.8622	  0.1954	  0.9993	  0.0156
177437.4	Desulfobacterium autotrophicum HRM2	879212.3	Desulfobacter postgatei 2ac9	  0.9991	  0.9668	  0.8746	  0.9083	  0.7924	  0.2027	  0.8876	  0.1866	  0.9991	  0.0156
1776384.4	Emergencia timonensis strain AM07-24	1776384.19	Emergencia timonensis strain MGYG-HGUT-01547	  0.3616	  0.1182	  0.0000	  0.0000	  0.0000	  0.0135	  0.0793	  0.0114	  0.2401	  0.0000
1776384.4	Emergencia timonensis strain AM07-24	1776384.34	Emergencia timonensis strain DFI.3.26	  0.0633	  0.0844	  0.0000	  0.0000	  0.0000	  0.0356	  0.0000	  0.0011	  0.0451	  0.0000
1776384.4	Emergencia timonensis strain AM07-24	2304570.3	Emergencia sp. 1XD21-50	  0.9975	  0.8529	  0.6380	  0.6159	  0.4969	  0.1766	  0.6969	  0.1943	  0.9923	  0.0078
1776384.4	Emergencia timonensis strain AM07-24	888727.210	Eubacterium sulci ATCC 35585	  0.9992	  0.9529	  0.9118	  0.8670	  0.6806	  0.2991	  0.7098	  0.1817	  0.9984	  0.0156
1816678.39	Christensenella timonensis strain MGYG-HGUT-01550	1816678.38	Christensenella timonensis strain Marseille-P2437	  0.0000	  0.0101	  0.0000	  0.0000	  0.0000	  0.0006	  0.0000	  0.0000	  0.0103	  0.0000
1816678.39	Christensenella timonensis strain MGYG-HGUT-01550	1851429.3	Christensenella sp. AF73-05CM02	  0.9939	  0.8499	  0.6839	  0.7836	  0.5873	  0.1485	  0.4563	  0.1769	  0.9868	  0.0078
1816678.39	Christensenella timonensis strain MGYG-HGUT-01550	2763033.3	Christensenella sp. NSJ-35	  0.9942	  0.8599	  0.7486	  0.7953	  0.5777	  0.1634	  0.4602	  0.1670	  0.9912	  0.0078
1816678.39	Christensenella timonensis strain MGYG-HGUT-01550	626937.26	Christensenella minuta strain DSM 22607	  0.9882	  0.8522	  0.7045	  0.7974	  0.5904	  0.1440	  0.4161	  0.1522	  0.9883	  0.0078
182264.3	Sporotomaculum syntrophicum strain FB	1121423.4	Desulfotomaculum alkaliphilum DSM 12257	  0.9994	  0.9704	  0.9135	  0.9294	  0.7291	  0.2581	  0.9004	  0.1723	  0.9996	  0.0313
182264.3	Sporotomaculum syntrophicum strain FB	1629715.4	Peptococcaceae bacterium BRH_c8a	  0.9990	  0.9433	  0.8826	  0.8744	  0.7008	  0.2269	  0.7596	  0.1955	  0.9992	  0.0313
182264.3	Sporotomaculum syntrophicum strain FB	2714340.3	Desulfofundulus sp. TPOSR	  0.9995	  0.9643	  0.8788	  0.9184	  0.7062	  0.2715	  0.8958	  0.2180	  0.9996	  0.0313
182264.3	Sporotomaculum syntrophicum strain FB	39060.15	Desulfallas geothermicus strain BL5_bin.4	  0.9871	  0.7946	  0.6812	  0.4990	  0.4112	  0.1180	  0.9229	  0.1570	  0.9787	  0.0156
1852373.16	Murdochiella vaginalis strain MGYG-HGUT-01563	1673723.6	Murdochiella massiliensis strain SIT12	  0.9667	  0.5993	  0.3687	  0.2188	  0.3764	  0.0532	  0.3586	  0.1335	  0.9449	  0.0078
1852373.16	Murdochiella vaginalis strain MGYG-HGUT-01563	1852373.3	Murdochiella sp. Marseille-P2341	  0.0000	  0.0043	  0.0000	  0.0000	  0.0000	  0.0009	  0.0000	  0.0000	  0.0014	  0.0000
1852373.16	Murdochiella vaginalis strain MGYG-HGUT-01563	2049431.4	Tissierellia bacterium strain MGYG-HGUT-01505	  0.9969	  0.9585	  0.8717	  0.9040	  0.7866	  0.1532	  0.8545	  0.1343	  0.9991	  0.0625
1852373.16	Murdochiella vaginalis strain MGYG-HGUT-01563	2717291.5	Murdochiella sp. Marseille-P8839	  0.9574	  0.6051	  0.3218	  0.2188	  0.3593	  0.0622	  0.3590	  0.1275	  0.9443	  0.0078
1879010.6629	Firmicutes bacterium strain LMAG:100	142586.1931	Eubacterium sp. strain BBSGM-G01-111	  0.3480	  0.1213	  0.0000	  0.0000	  0.0000	  0.0246	  0.0000	  0.0091	  0.1757	  0.1250
1879010.6629	Firmicutes bacterium strain LMAG:100	1834207.3	Erysipelotrichaceae bacterium I46	  0.9954	  0.8981	  0.6758	  0.6907	  0.6405	  0.2214	  0.6973	  0.1488	  0.9930	  0.1250
1879010.6629	Firmicutes bacterium strain LMAG:100	2883225.10	Longicatena sp. 210702-DFI.1.211	  0.9934	  0.8784	  0.6764	  0.5433	  0.5323	  0.1687	  0.6877	  0.1616	  0.9878	  0.1250
1879010.6629	Firmicutes bacterium strain LMAG:100	61171.3	Holdemania filiformis strain AF24-29	  0.9994	  0.9703	  0.8954	  0.8812	  0.8284	  0.2118	  0.8302	  0.1607	  0.9998	  0.1250
1884656.4	Epulopiscium sp. Nuni2H_MBin001 strain Nuni2H_MBin001	1294025.4	Cellulosilyticum ruminicola JCM 14822	  0.9994	  0.9689	  0.8765	  0.8710	  0.8007	  0.3037	  0.7877	  0.2346	  0.9990	  0.0156
1884656.4	Epulopiscium sp. Nuni2H_MBin001 strain Nuni2H_MBin001	1712378.5	Epulopiscium sp. SCG-C07WGA-EpuloA2 strain SCG-C07WGA-EpuloA2	  0.9990	  0.9418	  0.8512	  0.8650	  0.7056	  0.2168	  0.5817	  0.2082	  0.9977	  0.0078
1884656.4	Epulopiscium sp. Nuni2H_MBin001 strain Nuni2H_MBin001	1764958.5	Epulopiscium sp. AS2M-Bin001 strain AS2M-Bin001	  0.9993	  0.9457	  0.8330	  0.8725	  0.7365	  0.1966	  0.7602	  0.2206	  0.9987	  0.0078
1884656.4	Epulopiscium sp. Nuni2H_MBin001 strain Nuni2H_MBin001	2497860.3	Cellulosilyticum sp. WCF-2	  0.9994	  0.9696	  0.8512	  0.8758	  0.7877	  0.2900	  0.8057	  0.1981	  0.9990	  0.0156
189518.3	Leptospira interrogans serovar Lai str. 56601	1001588.3	Leptospira interrogans str. 2002000621	  0.2773	  0.1853	  0.0000	  0.0229	  0.2235	  0.0735	  0.0318	  0.0089	  0.2346	  0.0039
189518.3	Leptospira interrogans serovar Lai str. 56601	173.45	Leptospira interrogans strain 56606	  0.2794	  0.0874	  0.0000	  0.0229	  0.0130	  0.0123	  0.0363	  0.0093	  0.1752	  0.0039
189518.3	Leptospira interrogans serovar Lai str. 56601	293084.5	Leptospira inadai serovar Lyme strain M34/99	  0.9992	  0.9156	  0.9156	  0.7807	  0.6523	  0.1083	  0.6512	  0.2039	  0.9993	  0.0078
189518.3	Leptospira interrogans serovar Lai str. 56601	29507.9	Leptospira kirschneri FMAS_PN5	  0.8474	  0.3618	  0.2139	  0.3121	  0.1232	  0.0286	  0.1707	  0.0741	  0.7701	  0.0078
1898207.3497	Clostridiales bacterium strain MGYG-HGUT-02424	1871018.3	Ruminococcus sp. Marseille-P3217	  0.9971	  0.9862	  0.8784	  0.9362	  0.8853	  0.2717	  0.8810	  0.0913	  0.9992	  0.0313
1898207.3497	Clostridiales bacterium strain MGYG-HGUT-02424	1981510.4	Monoglobus pectinilyticus strain 14	  0.0000	  0.0084	  0.0000	  0.0000	  0.0000	  0.0046	  0.0000	  0.0000	  0.0041	  0.0313
1898207.3497	Clostridiales bacterium strain MGYG-HGUT-02424	2041842.7	Neobittarella massiliensis strain NSJ-65	  0.9996	  0.9845	  0.8874	  0.9428	  0.8659	  0.2704	  0.9099	  0.1373	  0.9999	  0.0313
1898207.3497	Clostridiales bacterium strain MGYG-HGUT-02424	474960.7	Hydrogenoanaerobacterium saccharovorans strain An564	  0.9998	  0.9865	  0.9043	  0.9531	  0.8780	  0.2734	  0.9052	  0.1994	  0.9999	  0.0313
1902410.3	Phycicoccus sp. strain KJS.2	1902410.4	Phycicoccus sp. strain KJC.3	  0.3031	  0.1526	  0.0000	  0.0053	  0.2506	  0.0611	  0.0896	  0.0043	  0.1136	  0.0000
1902410.3	Phycicoccus sp. strain KJS.2	2574732.3	Ornithinicoccus sp. XNB-1	  0.9962	  0.9327	  0.8257	  0.6675	  0.7388	  0.2154	  0.6016	  0.1915	  0.9912	  0.0156
1902410.3	Phycicoccus sp. strain KJS.2	297536.3	Oryzihumus leptocrescens strain DSM 18082	  0.9941	  0.9012	  0.9049	  0.6694	  0.7246	  0.1843	  0.5270	  0.1805	  0.9858	  0.0156
1902410.3	Phycicoccus sp. strain KJS.2	587636.3	Phycicoccus cremeus strain CGMCC 1.6963	  0.9957	  0.9276	  0.8947	  0.7050	  0.7529	  0.1991	  0.5833	  0.1921	  0.9897	  0.0156
190304.8	Fusobacterium nucleatum subsp. nucleatum ATCC 25586	1204475.3	Fusobacterium nucleatum CTI-2	  0.3238	  0.1385	  0.0472	  0.0884	  0.0135	  0.0070	  0.0762	  0.0102	  0.1929	  0.0039
190304.8	Fusobacterium nucleatum subsp. nucleatum ATCC 25586	1307442.5	Fusobacterium hwasookii ChDC F174	  0.8976	  0.5518	  0.2894	  0.3018	  0.2930	  0.0504	  0.4543	  0.0812	  0.8240	  0.0078
190304.8	Fusobacterium nucleatum subsp. nucleatum ATCC 25586	76857.56	Fusobacterium nucleatum subsp. polymorphum strain KCOM 1271 (=ChDC F305) strain KCOM 1271 (=ChDC F305) strain KCOM 1271 (=ChDC F305)	  0.8915	  0.5332	  0.2156	  0.3245	  0.1948	  0.0579	  0.3927	  0.0740	  0.8015	  0.0039
190304.8	Fusobacterium nucleatum subsp. nucleatum ATCC 25586	859.47	Fusobacterium necrophorum strain ATCC 25286	  0.9976	  0.9357	  0.9038	  0.8163	  0.7392	  0.1662	  0.7339	  0.1855	  0.9970	  0.0078
190485.4	Xanthomonas campestris pv. campestris str. ATCC 33913	1182783.3	Xanthomonas campestris JX	  0.3411	  0.1263	  0.0000	  0.0227	  0.0116	  0.0135	  0.0000	  0.0129	  0.2377	  0.0039
190485.4	Xanthomonas campestris pv. campestris str. ATCC 33913	611301.296	Xanthomonas citri pv. citri strain DAR73889	  0.9586	  0.5841	  0.4341	  0.4425	  0.1739	  0.0269	  0.0640	  0.1278	  0.9263	  0.0078
190485.4	Xanthomonas campestris pv. campestris str. ATCC 33913	64187.464	Xanthomonas oryzae pv. oryzae strain DBX0013	  0.9631	  0.6259	  0.5057	  0.4231	  0.1930	  0.0725	  0.0611	  0.1293	  0.9309	  0.0078
190485.4	Xanthomonas campestris pv. campestris str. ATCC 33913	993689.18	Metallibacterium scheffleri strain DSM 24874	  0.9977	  0.9743	  0.9098	  0.8808	  0.8167	  0.2705	  0.8382	  0.2111	  0.9958	  0.0313
190650.5	Caulobacter crescentus CB15	1946063.3	Asticcacaulis sp. UBA2476	  0.9987	  0.9591	  0.9168	  0.9636	  0.8250	  0.1834	  0.7268	  0.2074	  0.9971	  0.0156
190650.5	Caulobacter crescentus CB15	2708539.3	Caulobacter sp. Ji-3-8	  0.9781	  0.8216	  0.5912	  0.5923	  0.3280	  0.1188	  0.4399	  0.1593	  0.9518	  0.0078
190650.5	Caulobacter crescentus CB15	565050.3	Caulobacter crescentus NA1000	  0.0070	  0.0088	  0.0000	  0.0000	  0.0000	  0.0019	  0.0000	  0.0006	  0.0072	  0.0039
190650.5	Caulobacter crescentus CB15	74315.3	Brevundimonas intermedia strain B-10	  0.9945	  0.9513	  0.8700	  0.8593	  0.6733	  0.1587	  0.6241	  0.1963	  0.9903	  0.0156
1909294.18	Rhizobiales bacterium strain SY3-13	1226968.3	Azospirillum humicireducens strain SgZ-5	  0.9975	  0.9805	  0.9042	  0.9145	  0.8376	  0.2845	  0.8436	  0.2116	  0.9952	  0.0625
1909294.18	Rhizobiales bacterium strain SY3-13	1909294.21	Rhizobiales bacterium strain SY3-15	  0.0357	  0.0181	  0.0000	  0.0000	  0.0000	  0.0094	  0.0041	  0.0002	  0.0096	  0.0000
1909294.18	Rhizobiales bacterium strain SY3-13	2320860.3	Azospirillum sp. K2W22B-5	  0.9982	  0.9808	  0.9118	  0.9204	  0.8390	  0.2595	  0.8367	  0.2165	  0.9968	  0.0625
1909294.18	Rhizobiales bacterium strain SY3-13	2607496.3	Azospirillum sp. B21	  0.9975	  0.9823	  0.9042	  0.9112	  0.8376	  0.2905	  0.8400	  0.2134	  0.9953	  0.0625
192222.6	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	1093788.3	Campylobacter jejuni subsp. jejuni NW	  0.4058	  0.1546	  0.0000	  0.1458	  0.0116	  0.0167	  0.0741	  0.0143	  0.3112	  0.0039
192222.6	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	197.20810	Campylobacter jejuni strain MF9408	  0.5162	  0.2099	  0.0483	  0.1790	  0.0678	  0.0235	  0.0799	  0.0206	  0.4276	  0.0039
192222.6	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	197.22173	Campylobacter jejuni 1198-13	  0.2945	  0.1160	  0.0000	  0.1578	  0.0787	  0.0150	  0.0991	  0.0102	  0.2125	  0.0039
192222.6	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	2590022.3	Sulfurimonas sp. GYSZ_1	  0.9994	  0.9835	  0.9132	  0.9570	  0.8822	  0.1885	  0.8966	  0.1946	  0.9996	  0.0313
1926290.8	Cryobacterium sp. strain ACE_ACT10	1926290.10	Cryobacterium sp. strain ACE_ACT5	  0.9871	  0.9072	  0.8293	  0.5713	  1.0000	  0.1754	  0.4451	  0.1577	  0.9858	  0.0000
1926290.8	Cryobacterium sp. strain ACE_ACT10	1926290.6	Cryobacterium sp. strain ACE_ACT9	  0.9974	  0.9228	  0.8547	  0.6884	  1.0000	  0.1837	  0.4552	  0.1986	  0.9970	  0.0000
1926290.8	Cryobacterium sp. strain ACE_ACT10	2746963.3	Cryobacterium sp. BB736	  0.9936	  0.8994	  0.9185	  0.5816	  1.0000	  0.1718	  0.5015	  0.1808	  0.9877	  0.0078
1926290.8	Cryobacterium sp. strain ACE_ACT10	433647.16	Cryobacterium mesophilum strain DSM 19267	  0.9936	  0.9027	  0.8393	  0.5633	  1.0000	  0.1772	  0.4478	  0.1801	  0.9892	  0.0156
1932692.91	Lentisphaerae bacterium strain zth2	172901.91	Victivallis vadensis strain COR2-253-APC-1A	  0.9997	  0.9696	  0.9041	  0.8978	  0.8417	  0.2353	  0.8904	  0.2016	  0.9997	  0.1250
1932692.91	Lentisphaerae bacterium strain zth2	2717287.3	Victivallis sp. Marseille-Q1081	  0.9997	  0.9691	  0.8900	  0.8926	  0.8416	  0.2422	  0.8763	  0.1719	  0.9997	  0.1250
1932692.91	Lentisphaerae bacterium strain zth2	2717288.3	Victivallis sp. Marseille-Q1083	  0.9996	  0.9590	  0.8336	  0.8799	  0.7770	  0.2017	  0.8441	  0.1953	  0.9995	  0.1250
1932692.91	Lentisphaerae bacterium strain zth2	354118.18	uncultured Victivallis sp. BRZ_AF__bin59	  0.9998	  0.9688	  0.8992	  0.8934	  0.8196	  0.2046	  0.8881	  0.1992	  0.9997	  0.1250
1936025.3	Kiloniella sp. M146.1 strain M146.1	1321365.4	Tistlia consotensis strain DSM 21585	  0.9999	  0.9760	  0.8973	  0.9024	  0.8146	  0.2535	  0.8187	  0.1500	  1.0000	  0.0625
1936025.3	Kiloniella sp. M146.1 strain M146.1	1936026.3	Kiloniella sp. SBRF1.10 strain SBRF1.10	  0.5481	  0.1664	  0.0448	  0.0227	  0.0000	  0.0113	  0.0384	  0.0271	  0.4348	  0.0000
1936025.3	Kiloniella sp. M146.1 strain M146.1	2107581.3	Kiloniella sp. EL199 strain Kiloniella sp. strain EL199	  0.9600	  0.4838	  0.6654	  0.3160	  0.1016	  0.0365	  0.4037	  0.1334	  0.9307	  0.0078
1936025.3	Kiloniella sp. M146.1 strain M146.1	2682137.9	Defluviicoccus sp. jk18x22bins.41	  0.9999	  0.9845	  0.9095	  0.9014	  0.8526	  0.3147	  0.8524	  0.1208	  1.0000	  0.0313
194439.7	Chlorobium tepidum TLS	115852.5	Chlorobaculum thiosulfatiphilum strain DSM 249	  0.9601	  0.6802	  0.4133	  0.5353	  0.4183	  0.0481	  0.5979	  0.1342	  0.9409	  0.0078
194439.7	Chlorobium tepidum TLS	1974213.3	Prosthecochloris sp. HL-130-GSB strain HL-130-GSB	  0.9986	  0.9320	  0.8625	  0.8035	  0.6573	  0.1414	  0.7605	  0.2136	  0.9991	  0.0156
194439.7	Chlorobium tepidum TLS	2491138.3	Chlorobium sp. N1	  0.9956	  0.9176	  0.7920	  0.8579	  0.6627	  0.0997	  0.6489	  0.1924	  0.9945	  0.0156
194439.7	Chlorobium tepidum TLS	290513.6	Prosthecochloris sp. strain C10	  0.9988	  0.9366	  0.8284	  0.8505	  0.6934	  0.1354	  0.7621	  0.1931	  0.9992	  0.0156
1958780.19	Clostridium merdae strain MGYG-HGUT-02420	1673717.4	Anaeromassilibacillus senegalensis strain mt9	  0.9991	  0.9468	  0.7495	  0.8177	  0.6201	  0.2386	  0.6374	  0.1915	  0.9982	  0.0313
1958780.19	Clostridium merdae strain MGYG-HGUT-02420	1720313.15	Bittarella massiliensis strain GGCC_0305	  0.9997	  0.9832	  0.9022	  0.9221	  0.7857	  0.3111	  0.8646	  0.2039	  0.9999	  0.0313
1958780.19	Clostridium merdae strain MGYG-HGUT-02420	1898207.3787	Clostridiales bacterium strain BL-6	  0.9988	  0.9197	  0.7794	  0.7793	  0.6449	  0.1900	  0.5947	  0.1836	  0.9983	  0.0313
1958780.19	Clostridium merdae strain MGYG-HGUT-02420	1958780.3	Clostridium merdae strain Marseille-P2953	  0.0000	  0.0978	  0.0000	  0.0000	  0.0000	  0.0349	  0.0000	  0.0000	  0.0181	  0.0000
1965358.3	Tuberibacillus sp. Marseille-P3662 strain Marseille-P3662	1220595.8	Geobacillus kaustophilus NBRC 102445	  0.9996	  0.9738	  0.8804	  0.8773	  0.7831	  0.2607	  0.8710	  0.1351	  0.9998	  0.0313
1965358.3	Tuberibacillus sp. Marseille-P3662 strain Marseille-P3662	1308866.3	Gracilibacillus halophilus YIM-C55.5	  0.9996	  0.9732	  0.8325	  0.8755	  0.7915	  0.2292	  0.8149	  0.2127	  0.9997	  0.0313
1965358.3	Tuberibacillus sp. Marseille-P3662 strain Marseille-P3662	45668.32	Halobacillus litoralis AcN35-2	  0.9997	  0.9706	  0.8653	  0.8847	  0.7646	  0.1831	  0.8142	  0.1908	  0.9998	  0.0313
1965358.3	Tuberibacillus sp. Marseille-P3662 strain Marseille-P3662	485577.3	Aquisalibacillus elongatus strain DSM 18090	  0.9996	  0.9722	  0.9076	  0.8999	  0.8046	  0.2086	  0.8454	  0.2111	  0.9996	  0.0313
196627.13	Corynebacterium glutamicum ATCC 13032 (Prj:307)	1232381.3	Corynebacterium glutamicum SCgG1	  0.5347	  0.1908	  0.0000	  0.0394	  0.0138	  0.0214	  0.1918	  0.0228	  0.3613	  0.0039
196627.13	Corynebacterium glutamicum ATCC 13032 (Prj:307)	1528099.158	Lawsonella clevelandensis strain USB-603019	  0.9993	  0.9752	  0.8889	  0.8691	  0.8212	  0.2458	  0.7951	  0.1921	  0.9990	  0.0313
196627.13	Corynebacterium glutamicum ATCC 13032 (Prj:307)	1717.311	Corynebacterium diphtheriae strain WD126	  0.9979	  0.9204	  0.8221	  0.7986	  0.6347	  0.1542	  0.6419	  0.1834	  0.9960	  0.0078
196627.13	Corynebacterium glutamicum ATCC 13032 (Prj:307)	2918200.5	Corynebacterium sp. ACRPO	  0.9975	  0.9339	  0.8004	  0.7969	  0.7285	  0.1364	  0.7229	  0.1845	  0.9965	  0.0078
197221.4	Thermosynechococcus elongatus BP-1	2005468.4	Thermosynechococcus vulcanus NIES-2134	  0.2224	  0.0938	  0.0000	  0.0223	  0.0000	  0.0080	  0.0061	  0.0081	  0.1870	  0.0625
197221.4	Thermosynechococcus elongatus BP-1	2798846.9	Microcoleus sp. PH2017_36_ELK_O_B	  0.9997	  0.9572	  0.9175	  0.9183	  0.7215	  0.1809	  0.8169	  0.2021	  0.9997	  0.0625
197221.4	Thermosynechococcus elongatus BP-1	402777.5	Kamptonema formosum PCC 6407	  0.9997	  0.9544	  0.8786	  0.9031	  0.7376	  0.1815	  0.8368	  0.1839	  0.9997	  0.0625
197221.4	Thermosynechococcus elongatus BP-1	940191.3	Cylindrospermopsis raciborskii MVCC14	  0.9996	  0.9565	  0.8720	  0.9068	  0.7331	  0.1752	  0.8711	  0.1698	  0.9998	  0.0625
1981098.5	Sandarakinorhabdus sp. TH057	1248916.3	Sandarakinorhabdus sp. AAP62	  0.9733	  0.7567	  0.5295	  0.5466	  0.4081	  0.0611	  0.5033	  0.1592	  0.9561	  0.0078
1981098.5	Sandarakinorhabdus sp. TH057	1768776.3	Sphingomonas sp. CCH9-E2	  0.9962	  0.9660	  0.8645	  0.8950	  0.7115	  0.1986	  0.7182	  0.1884	  0.9953	  0.0313
1981098.5	Sandarakinorhabdus sp. TH057	2874921.9	Sphingobium sp. 3R8	  0.9977	  0.9682	  0.8686	  0.8528	  0.7296	  0.1873	  0.7814	  0.2070	  0.9954	  0.0313
1981098.5	Sandarakinorhabdus sp. TH057	2913411.5	Sandaracinobacter sp. RS1-74	  0.9963	  0.9553	  0.9078	  0.7602	  0.7221	  0.1842	  0.6804	  0.1997	  0.9929	  0.0156
1981099.3	Niveispirillum sp. TH1-14	1612173.11	Niveispirillum cyanobacteriorum strain CGMCC 1.12958	  0.9628	  0.5815	  0.2228	  0.2143	  0.1589	  0.0703	  0.3097	  0.1336	  0.9224	  0.0078
1981099.3	Niveispirillum sp. TH1-14	1898112.374	Rhodospirillaceae bacterium HK-STAS-PROT-2	  0.9989	  0.9751	  0.9070	  0.8767	  0.7475	  0.2319	  0.8231	  0.2085	  0.9980	  0.0313
1981099.3	Niveispirillum sp. TH1-14	2220096.3	Rhodospirillaceae bacterium SCSIO 08040	  0.9969	  0.9198	  0.8339	  0.7070	  0.5304	  0.1848	  0.6268	  0.1936	  0.9923	  0.0156
1981099.3	Niveispirillum sp. TH1-14	28077.6	Nitrospirillum amazonense strain BR 11622	  0.9973	  0.9395	  0.8102	  0.7516	  0.5877	  0.1797	  0.8219	  0.1981	  0.9934	  0.0156
198804.5	Buchnera aphidicola str. Sg (Schizaphis graminum)	2173854.3	Buchnera aphidicola (Melanaphis sacchari) strain LSU	  0.9859	  0.8660	  0.9140	  0.6746	  0.5591	  0.0542	  0.5747	  0.1820	  0.9880	  0.0039
198804.5	Buchnera aphidicola str. Sg (Schizaphis graminum)	574037.3	uncultured Buchnera sp. strain SP39_1_metabat2_genome_mining.3	  0.9168	  0.6765	  0.6694	  0.4297	  0.3323	  0.0377	  0.3355	  0.1019	  0.9095	  0.0078
198804.5	Buchnera aphidicola str. Sg (Schizaphis graminum)	574037.7	uncultured Buchnera sp. strain SP39_1_metabat2_genome_mining.3	  0.9168	  0.6765	  0.6694	  0.4297	  0.3323	  0.0377	  0.3355	  0.1019	  0.9095	  0.0078
198804.5	Buchnera aphidicola str. Sg (Schizaphis graminum)	98794.7	Buchnera aphidicola (Schizaphis graminum) strain LNK	  0.0213	  0.0230	  0.0000	  0.0000	  0.0000	  0.0101	  0.0306	  0.0002	  0.0125	  0.0039
199596.3	Methylocella silvestris strain TVC	231434.5	Beijerinckia mobilis strain UQM 1969	  0.9978	  0.9325	  0.8347	  0.7564	  0.5218	  0.1766	  0.6033	  0.1935	  0.9961	  0.0156
199596.3	Methylocella silvestris strain TVC	395965.5	Methylocella silvestris BL2	  0.9032	  0.5066	  0.2937	  0.1867	  0.1259	  0.0495	  0.0840	  0.0924	  0.8605	  0.0039
199596.3	Methylocella silvestris strain TVC	569860.5	Methylovirgula ligni strain BW863	  0.9952	  0.9359	  0.8790	  0.6826	  0.6134	  0.1716	  0.6372	  0.1803	  0.9910	  0.0156
199596.3	Methylocella silvestris strain TVC	992267.3	Stappia taiwanensis strain DSM 23284	  0.9987	  0.9784	  0.9023	  0.8770	  0.7715	  0.2870	  0.7752	  0.2142	  0.9977	  0.0313
2024830.4	Cycloclasticus sp. strain SP43	1123368.4	Thermithiobacillus tepidarius DSM 3134	  0.9999	  0.9872	  0.9075	  0.9288	  0.9018	  0.2768	  0.9353	  0.1597	  1.0000	  0.1250
2024830.4	Cycloclasticus sp. strain SP43	113268.17	Bathymodiolus platifrons methanotrophic gill symbiont strain HPD1508-BplS1	  0.9997	  0.9738	  0.8777	  0.8996	  0.8545	  0.2631	  0.9046	  0.1968	  0.9996	  0.0625
2024830.4	Cycloclasticus sp. strain SP43	1198232.3	Cycloclasticus zancles 7-ME	  0.9911	  0.7850	  0.6393	  0.6448	  0.4233	  0.0712	  0.6259	  0.1798	  0.9880	  0.0078
2024830.4	Cycloclasticus sp. strain SP43	675511.3	Methylomicrobium buryatense 5G	  0.9998	  0.9765	  0.8530	  0.9003	  0.8304	  0.2445	  0.9414	  0.1193	  0.9999	  0.0625
2024848.4	Parvibaculum sp. strain EAC77	2024848.16	Parvibaculum sp. strain HXMU1424-10	  0.9754	  0.6786	  0.5207	  0.4497	  0.2772	  0.0414	  0.5122	  0.1493	  0.9611	  0.0000
2024848.4	Parvibaculum sp. strain EAC77	2024848.23	Parvibaculum sp. strain ACE_PRO3	  0.9888	  0.8291	  0.6284	  0.6703	  0.4253	  0.0721	  0.4633	  0.1748	  0.9834	  0.0000
2024848.4	Parvibaculum sp. strain EAC77	2183982.3	Tepidicaulis sp. EA10	  0.9968	  0.9337	  0.8700	  0.8038	  0.6642	  0.1142	  0.8282	  0.1981	  0.9958	  0.0156
2024848.4	Parvibaculum sp. strain EAC77	2608632.3	Parvibaculum sp. HXT-9	  0.9937	  0.8963	  0.6747	  0.7021	  0.5812	  0.0960	  0.7090	  0.1832	  0.9903	  0.0078
2024856.3	Roseibacillus sp. strain ARS40	1986590.3	Roseibacillus sp. TMED18 strain TMED18	  0.8164	  0.4405	  0.2060	  1.0000	  0.1372	  0.0699	  0.6089	  0.0604	  0.7723	  0.0078
2024856.3	Roseibacillus sp. strain ARS40	2024856.6	Roseibacillus sp. strain SP127	  0.9958	  0.8300	  0.7366	  0.4234	  0.3983	  0.1471	  0.7893	  0.1784	  0.9968	  0.0000
2024856.3	Roseibacillus sp. strain ARS40	2024856.7	Roseibacillus sp. strain SP114	  0.9527	  0.6255	  0.4276	  0.2116	  0.1265	  0.1030	  0.4013	  0.1276	  0.9507	  0.0000
2024856.3	Roseibacillus sp. strain ARS40	2562705.86	Akkermansiaceae bacterium strain FRAM18_bin339	  0.9997	  0.9569	  0.8985	  0.9106	  0.6615	  0.1666	  0.9195	  0.1879	  0.9997	  0.0313
